"","WeatherDate","DryBulb","HDD","CDD","AVGCLC","AVGDPT","AVGWSP","date"
"409",2007-02-13,0,65,0,60.8,-14.5,5.4,2007-02-13
"410",2007-02-14,6,59,0,99.8,-0.7,11.7,2007-02-14
"411",2007-02-15,7,58,0,69.1,-5.6,16.2,2007-02-15
"412",2007-02-16,16,49,0,43.9,1.9,13,2007-02-16
"413",2007-02-17,26,39,0,70.1,10,9.4,2007-02-17
"414",2007-02-18,16,49,0,94.2,9.2,11.9,2007-02-18
"415",2007-02-19,1,64,0,41.5,-12.8,6.5,2007-02-19
"416",2007-02-20,24,41,0,100,13.2,10.8,2007-02-20
"417",2007-02-21,23,42,0,44.2,12.5,4.6,2007-02-21
"418",2007-02-22,25,40,0,83.7,14.3,4.6,2007-02-22
"419",2007-02-23,17,48,0,62.5,2,16.3,2007-02-23
"420",2007-02-24,15,50,0,67.9,4.3,7.6,2007-02-24
"421",2007-02-25,14,51,0,51.8,5.7,1.7,2007-02-25
"422",2007-02-26,18,47,0,45.5,5.8,1.8,2007-02-26
"423",2007-02-27,20,45,0,31.5,8.3,1.7,2007-02-27
"424",2007-02-28,22,43,0,32.6,9.9,3.8,2007-02-28
"425",2007-03-01,15,50,0,55.5,4,2.3,2007-03-01
"426",2007-03-02,28,37,0,98.2,24.8,5.3,2007-03-02
"427",2007-03-03,36,29,0,72,27.3,8.5,2007-03-03
"428",2007-03-04,31,34,0,93.5,20.8,7.7,2007-03-04
"429",2007-03-05,18,47,0,80.1,10.3,13.8,2007-03-05
"430",2007-03-06,-2,67,0,32.1,-17.7,17.3,2007-03-06
"431",2007-03-07,0,65,0,24.8,-14.7,4.4,2007-03-07
"432",2007-03-08,4,61,0,43.3,-8.8,10.2,2007-03-08
"433",2007-03-09,8,57,0,44.8,-11.5,5,2007-03-09
"434",2007-03-10,34,31,0,75.4,22.4,16.8,2007-03-10
"435",2007-03-11,21,44,0,45,25.3,5.9,2007-03-11
"436",2007-03-12,35,30,0,47.8,21.4,7.4,2007-03-12
"437",2007-03-13,44,21,0,93.5,24.3,11,2007-03-13
"438",2007-03-14,52,13,0,89.3,39.5,14.3,2007-03-14
"439",2007-03-15,36,29,0,88.7,27.4,10.7,2007-03-15
"440",2007-03-16,20,45,0,87,7.9,10.9,2007-03-16
"441",2007-03-17,20,45,0,99.6,16.5,12.3,2007-03-17
"442",2007-03-18,26,39,0,73.6,11.3,12.9,2007-03-18
"443",2007-03-19,22,43,0,68.6,11.2,12,2007-03-19
"444",2007-03-20,22,43,0,47.3,9.9,12.8,2007-03-20
"445",2007-03-21,20,45,0,42.3,0.4,9.1,2007-03-21
"446",2007-03-22,45,20,0,76.2,32.8,20,2007-03-22
"447",2007-03-23,41,24,0,14.4,30.3,8.6,2007-03-23
"448",2007-03-24,38,27,0,61.5,27.5,3.8,2007-03-24
"449",2007-03-25,40,25,0,60.8,32.3,5.7,2007-03-25
"450",2007-03-26,42,23,0,91.6,35.2,14.5,2007-03-26
"451",2007-03-27,46,19,0,99.6,43.2,3.5,2007-03-27
"452",2007-03-28,40,25,0,37.7,19.8,15.6,2007-03-28
"453",2007-03-29,36,29,0,20,9.4,13.8,2007-03-29
"454",2007-03-30,38,27,0,38.2,19.7,8,2007-03-30
"455",2007-03-31,36,29,0,19.4,8.3,4.4,2007-03-31
"456",2007-04-01,42,23,0,75.1,17.5,6.9,2007-04-01
"457",2007-04-02,43,22,0,100,37.5,8,2007-04-02
"458",2007-04-03,44,21,0,100,37.9,7.1,2007-04-03
"459",2007-04-04,36,29,0,100,31.3,9.3,2007-04-04
"460",2007-04-05,32,33,0,96.4,24.5,5.9,2007-04-05
"461",2007-04-06,29,36,0,88.5,16.5,7.8,2007-04-06
"462",2007-04-07,29,36,0,97.5,16.8,3.9,2007-04-07
"463",2007-04-08,31,34,0,77.9,19.8,7.3,2007-04-08
"464",2007-04-09,36,29,0,96.1,21.4,10.9,2007-04-09
"465",2007-04-10,36,29,0,77.1,21.7,8,2007-04-10
"466",2007-04-11,36,29,0,41.8,20.7,3.8,2007-04-11
"467",2007-04-12,35,30,0,94.4,29.3,3.9,2007-04-12
"468",2007-04-13,34,31,0,100,32.1,2.4,2007-04-13
"469",2007-04-14,40,25,0,92.4,33.1,3.8,2007-04-14
"470",2007-04-15,36,29,0,93.3,32.4,6.2,2007-04-15
"471",2007-04-16,44,21,0,93.5,33,12.8,2007-04-16
"472",2007-04-17,39,26,0,92.9,32.7,14.6,2007-04-17
"473",2007-04-18,47,18,0,74.4,33,12.5,2007-04-18
"474",2007-04-19,50,15,0,28.3,26.2,10.4,2007-04-19
"475",2007-04-20,50,15,0,20,25.5,4.8,2007-04-20
"476",2007-04-21,53,12,0,27,27.5,3.6,2007-04-21
"477",2007-04-22,58,7,0,34.8,28.5,6.7,2007-04-22
"478",2007-04-23,70,0,5,57.8,35,13.7,2007-04-23
"479",2007-04-24,54,11,0,53.4,33.6,11.3,2007-04-24
"480",2007-04-25,44,21,0,55,29.8,3.1,2007-04-25
"481",2007-04-26,46,19,0,76.3,31.2,5.4,2007-04-26
"482",2007-04-27,53,12,0,97.5,43.4,7.7,2007-04-27
"483",2007-04-28,56,9,0,100,49.1,6,2007-04-28
"484",2007-04-29,50,15,0,87.7,46.1,2.8,2007-04-29
"485",2007-04-30,52,13,0,84,39.7,14.6,2007-04-30
"486",2007-05-01,49,16,0,46.2,30.8,5.5,2007-05-01
"487",2007-05-02,50,15,0,29.6,30.4,8.5,2007-05-02
"488",2007-05-03,47,18,0,16.3,25.9,8.5,2007-05-03
"489",2007-05-04,48,17,0,18.1,25.5,7.3,2007-05-04
"490",2007-05-05,46,19,0,22.9,25.8,9.3,2007-05-05
"491",2007-05-06,48,17,0,19,27.7,9.9,2007-05-06
"492",2007-05-07,54,11,0,34.3,26.3,7.5,2007-05-07
"493",2007-05-08,69,0,4,31.4,32.1,11.4,2007-05-08
"494",2007-05-09,72,0,7,62.5,43,5.5,2007-05-09
"495",2007-05-10,74,0,9,64,55.1,4.4,2007-05-10
"496",2007-05-11,68,0,3,54.2,53.5,10,2007-05-11
"497",2007-05-12,49,16,0,34.4,27.2,9.7,2007-05-12
"498",2007-05-13,50,15,0,19.4,21.5,9.8,2007-05-13
"499",2007-05-14,55,10,0,26.6,28,6.3,2007-05-14
"500",2007-05-15,61,4,0,95.8,47.2,10.5,2007-05-15
"501",2007-05-16,46,19,0,100,45.7,7.3,2007-05-16
"502",2007-05-17,43,22,0,97.7,36.5,6.6,2007-05-17
"503",2007-05-18,46,19,0,82.8,39.3,3,2007-05-18
"504",2007-05-19,49,16,0,83.8,44,4.7,2007-05-19
"505",2007-05-20,56,9,0,80.8,47.6,10.3,2007-05-20
"506",2007-05-21,52,13,0,48.1,36.1,8.8,2007-05-21
"507",2007-05-22,54,11,0,23.2,33.2,2.8,2007-05-22
"508",2007-05-23,62,3,0,38.5,42,3.3,2007-05-23
"509",2007-05-24,71,0,6,17.5,54.5,5.9,2007-05-24
"510",2007-05-25,74,0,9,26.3,55.3,5.7,2007-05-25
"511",2007-05-26,66,0,1,51.8,48.1,7.6,2007-05-26
"512",2007-05-27,59,6,0,86.2,52.8,4.6,2007-05-27
"513",2007-05-28,66,0,1,55.2,50.6,11,2007-05-28
"514",2007-05-29,62,3,0,24.4,44.8,6,2007-05-29
"515",2007-05-30,64,1,0,59.7,51.2,4.5,2007-05-30
"516",2007-05-31,68,0,3,85.5,60,2.3,2007-05-31
"517",2007-06-01,72,0,7,62,62.8,4.5,2007-06-01
"518",2007-06-02,74,0,9,79.5,63.4,2.8,2007-06-02
"519",2007-06-03,70,0,5,95.9,60,7.3,2007-06-03
"520",2007-06-04,64,1,0,98.8,57,6.3,2007-06-04
"521",2007-06-05,67,0,2,88.2,56.5,12.5,2007-06-05
"522",2007-06-06,53,12,0,64.5,37,7.8,2007-06-06
"523",2007-06-07,54,11,0,62.9,42.8,3.3,2007-06-07
"524",2007-06-08,72,0,7,51.9,57.8,9.6,2007-06-08
"525",2007-06-09,72,0,7,44.8,59.6,6.7,2007-06-09
"526",2007-06-10,68,0,3,56.8,56.4,3,2007-06-10
"527",2007-06-11,72,0,7,32.6,58.1,4.8,2007-06-11
"528",2007-06-12,74,0,9,22.6,59.5,6.3,2007-06-12
"529",2007-06-13,70,0,5,46.3,55.6,6.8,2007-06-13
"530",2007-06-14,66,0,1,26,51.5,6.9,2007-06-14
"531",2007-06-15,68,0,3,19.4,53.7,3.5,2007-06-15
"532",2007-06-16,72,0,7,25.8,55,4.9,2007-06-16
"533",2007-06-17,70,0,5,54.3,59.5,6.1,2007-06-17
"534",2007-06-18,66,0,1,40.3,49.2,2.5,2007-06-18
"535",2007-06-19,76,0,11,49.9,60.3,9,2007-06-19
"536",2007-06-20,70,0,5,88.1,56.9,8.7,2007-06-20
"537",2007-06-21,66,0,1,66.2,52.1,5.8,2007-06-21
"538",2007-06-22,64,1,0,84.8,48.7,12.9,2007-06-22
"539",2007-06-23,62,3,0,38.5,40.7,11.7,2007-06-23
"540",2007-06-24,61,4,0,49.6,45.4,4.5,2007-06-24
"541",2007-06-25,74,0,9,70.2,58.5,4,2007-06-25
"542",2007-06-26,81,0,16,29.7,59.3,6.7,2007-06-26
"543",2007-06-27,82,0,17,31.5,64.8,8.6,2007-06-27
"544",2007-06-28,75,0,10,76.5,59.1,12.4,2007-06-28
"545",2007-06-29,64,1,0,41.1,42.9,5.1,2007-06-29
"546",2007-06-30,65,0,0,60.6,45.5,7.8,2007-06-30
"547",2007-07-01,60,5,0,84.8,45.5,8.6,2007-07-01
"548",2007-07-02,62,3,0,45.8,47.5,6.3,2007-07-02
"549",2007-07-03,64,1,0,17.1,49,2.4,2007-07-03
"550",2007-07-04,68,0,3,89.9,54.5,9.3,2007-07-04
"551",2007-07-05,70,0,5,82,59.6,3.8,2007-07-05
"552",2007-07-06,69,0,4,55,60.8,4.5,2007-07-06
"553",2007-07-07,67,0,2,90.3,56.9,4.6,2007-07-07
"554",2007-07-08,64,1,0,88.3,60.2,2.7,2007-07-08
"555",2007-07-09,72,0,7,92.1,65.5,5.7,2007-07-09
"556",2007-07-10,76,0,11,46.5,69,2.9,2007-07-10
"557",2007-07-11,74,0,9,73.2,68.5,9.9,2007-07-11
"558",2007-07-12,68,0,3,17.4,52.7,4.4,2007-07-12
"559",2007-07-13,65,0,0,51.5,54.9,5.6,2007-07-13
"560",2007-07-14,64,1,0,74,52.5,4.9,2007-07-14
"561",2007-07-15,74,0,9,66.2,56.5,8.6,2007-07-15
"562",2007-07-16,68,0,3,25,53.1,3.7,2007-07-16
"563",2007-07-17,68,0,3,38.4,54.5,3.1,2007-07-17
"564",2007-07-18,68,0,3,80.9,61.9,5.2,2007-07-18
"565",2007-07-19,66,0,1,76.7,62.2,4.4,2007-07-19
"566",2007-07-20,69,0,4,90.3,60,7.2,2007-07-20
"567",2007-07-21,68,0,3,29.9,53.9,5.4,2007-07-21
"568",2007-07-22,66,0,1,18.8,51.2,3.9,2007-07-22
"569",2007-07-23,68,0,3,62.3,56.6,3.9,2007-07-23
"570",2007-07-24,73,0,8,50.8,61.8,6.7,2007-07-24
"571",2007-07-25,75,0,10,23.9,60.4,5.8,2007-07-25
"572",2007-07-26,76,0,11,18.1,63.5,7.4,2007-07-26
"573",2007-07-27,79,0,14,43,65.9,6.4,2007-07-27
"574",2007-07-28,74,0,9,75,63.8,6,2007-07-28
"575",2007-07-29,74,0,9,27.3,60.4,5.1,2007-07-29
"576",2007-07-30,72,0,7,26.5,56.7,4.5,2007-07-30
"577",2007-07-31,73,0,8,18.6,59.8,3.3,2007-07-31
"578",2007-08-01,74,0,9,19.4,60.9,2.6,2007-08-01
"579",2007-08-02,80,0,15,19.4,65.3,7.4,2007-08-02
"580",2007-08-03,85,0,20,49.8,66.2,9.5,2007-08-03
"581",2007-08-04,73,0,8,22.1,56.5,9,2007-08-04
"582",2007-08-05,65,0,0,22.1,48.9,3.1,2007-08-05
"583",2007-08-06,68,0,3,61.8,60.5,7,2007-08-06
"584",2007-08-07,74,0,9,63.1,66.3,2.2,2007-08-07
"585",2007-08-08,74,0,9,70.5,63.9,10.7,2007-08-08
"586",2007-08-09,65,0,0,43.8,53.1,5.2,2007-08-09
"587",2007-08-10,68,0,3,62.9,54.9,6.1,2007-08-10
"588",2007-08-11,68,0,3,31,58.3,3.6,2007-08-11
"589",2007-08-12,74,0,9,44.3,60.8,5.7,2007-08-12
"590",2007-08-13,72,0,7,52,55.7,8.4,2007-08-13
"591",2007-08-14,67,0,2,45,49.5,4.5,2007-08-14
"592",2007-08-15,69,0,4,67.1,54.2,8.3,2007-08-15
"593",2007-08-16,70,0,5,50.8,57.2,7.8,2007-08-16
"594",2007-08-17,68,0,3,42,51.5,5.7,2007-08-17
"595",2007-08-18,61,4,0,83.8,45.3,12.5,2007-08-18
"596",2007-08-19,59,6,0,58.3,44.9,4.3,2007-08-19
"597",2007-08-20,57,8,0,39.6,45,3.8,2007-08-20
"598",2007-08-21,60,5,0,21.3,47.3,3.5,2007-08-21
"599",2007-08-22,59,6,0,55,45.6,6.5,2007-08-22
"600",2007-08-23,69,0,4,92.3,58.1,12.5,2007-08-23
"601",2007-08-24,78,0,13,66.3,66.5,13.3,2007-08-24
"602",2007-08-25,81,0,16,81.3,70.2,9.3,2007-08-25
"603",2007-08-26,68,0,3,65.1,61,7,2007-08-26
"604",2007-08-27,68,0,3,30,56,2.2,2007-08-27
"605",2007-08-28,70,0,5,19.4,54.6,2.5,2007-08-28
"606",2007-08-29,74,0,9,23.6,60.3,8,2007-08-29
"607",2007-08-30,68,0,3,57.5,61.3,6.2,2007-08-30
"608",2007-08-31,64,1,0,56,53.1,7.5,2007-08-31
"609",2007-09-01,60,5,0,25.6,46,8,2007-09-01
"610",2007-09-02,61,4,0,20,43,6.3,2007-09-02
"611",2007-09-03,74,0,9,27.3,52.3,10.1,2007-09-03
"612",2007-09-04,62,3,0,17.8,41.8,6.7,2007-09-04
"613",2007-09-05,57,8,0,35.5,42.1,3,2007-09-05
"614",2007-09-06,67,0,2,39.9,53.8,9.6,2007-09-06
"615",2007-09-07,82,0,17,30,63,14.5,2007-09-07
"616",2007-09-08,76,0,11,65,64.1,10.6,2007-09-08
"617",2007-09-09,60,5,0,83.2,53.8,3.7,2007-09-09
"618",2007-09-10,63,2,0,65.8,55.2,4.5,2007-09-10
"619",2007-09-11,62,3,0,86.4,58.3,6.6,2007-09-11
"620",2007-09-12,64,1,0,75.2,45.5,10,2007-09-12
"621",2007-09-13,58,7,0,7.3,45.2,2.5,2007-09-13
"622",2007-09-14,62,3,0,58.1,51.5,13.1,2007-09-14
"623",2007-09-15,58,7,0,92.9,46.8,10.1,2007-09-15
"624",2007-09-16,52,13,0,36.5,38.4,2,2007-09-16
"625",2007-09-17,53,12,0,0.4,40.6,1.8,2007-09-17
"626",2007-09-18,58,7,0,1.8,44.6,2.8,2007-09-18
"627",2007-09-19,61,4,0,10.2,46.8,7,2007-09-19
"628",2007-09-20,64,1,0,30.7,53.5,3.9,2007-09-20
"629",2007-09-21,66,0,1,18.7,55.8,4.5,2007-09-21
"630",2007-09-22,74,0,9,23.3,57.1,13.8,2007-09-22
"631",2007-09-23,63,2,0,1.4,43,6.9,2007-09-23
"632",2007-09-24,63,2,0,0.4,47.7,4.3,2007-09-24
"633",2007-09-25,68,0,3,37.7,53.2,9,2007-09-25
"634",2007-09-26,76,0,11,74,64.2,9,2007-09-26
"635",2007-09-27,68,0,3,86.3,62.7,3.8,2007-09-27
"636",2007-09-28,63,2,0,89.8,55.1,4.4,2007-09-28
"637",2007-09-29,56,9,0,41.3,47.3,5.3,2007-09-29
"638",2007-09-30,55,10,0,36.4,43.6,2.9,2007-09-30
"639",2007-10-01,62,3,0,27.1,49.8,12.4,2007-10-01
"640",2007-10-02,62,3,0,34.8,50.1,10.4,2007-10-02
"641",2007-10-03,68,0,3,69.9,56.1,14,2007-10-03
"642",2007-10-04,66,0,1,6.9,51.7,3.1,2007-10-04
"643",2007-10-05,64,1,0,1.1,50.5,2.1,2007-10-05
"644",2007-10-06,60,5,0,67.1,55.1,4,2007-10-06
"645",2007-10-07,53,12,0,67,42.5,7.1,2007-10-07
"646",2007-10-08,53,12,0,100,50.1,2.5,2007-10-08
"647",2007-10-09,52,13,0,79.6,45.8,4.8,2007-10-09
"648",2007-10-10,61,4,0,76.9,52.3,7.3,2007-10-10
"649",2007-10-11,59,6,0,89.2,51.1,3.3,2007-10-11
"650",2007-10-12,49,16,0,76.7,42.3,8.9,2007-10-12
"651",2007-10-13,42,23,0,54.4,35.8,4.9,2007-10-13
"652",2007-10-14,46,19,0,86.3,34.7,7.3,2007-10-14
"653",2007-10-15,48,17,0,87.7,38.8,5.7,2007-10-15
"654",2007-10-16,45,20,0,52.8,36.2,4.6,2007-10-16
"655",2007-10-17,46,19,0,51.5,39.3,1.1,2007-10-17
"656",2007-10-18,58,7,0,73.1,51.3,1.3,2007-10-18
"657",2007-10-19,70,0,5,69.6,60.5,10.3,2007-10-19
"658",2007-10-20,62,3,0,95.8,50.9,8,2007-10-20
"659",2007-10-21,62,3,0,17.9,45,11.5,2007-10-21
"660",2007-10-22,70,0,5,19,44.8,11.2,2007-10-22
"661",2007-10-23,58,7,0,97.8,53.7,11.5,2007-10-23
"662",2007-10-24,48,17,0,66.9,39.7,3.7,2007-10-24
"663",2007-10-25,48,17,0,9.3,39.1,3.1,2007-10-25
"664",2007-10-26,50,15,0,34.1,38.2,4,2007-10-26
"665",2007-10-27,55,10,0,99,51,8.1,2007-10-27
"666",2007-10-28,46,19,0,60.6,28.6,12.9,2007-10-28
"667",2007-10-29,36,29,0,37.7,23,7.8,2007-10-29
"668",2007-10-30,47,18,0,44.6,33.8,3.9,2007-10-30
"669",2007-10-31,50,15,0,32.6,37.1,11.7,2007-10-31
"670",2007-11-01,50,15,0,87.2,36.3,13.1,2007-11-01
"671",2007-11-02,39,26,0,4.8,24.5,3,2007-11-02
"672",2007-11-03,38,27,0,86.4,27.5,5.7,2007-11-03
"673",2007-11-04,40,25,0,45.1,28.3,2.7,2007-11-04
"674",2007-11-05,42,23,0,57,30.3,6.8,2007-11-05
"675",2007-11-06,45,20,0,74.7,34.3,8.4,2007-11-06
"676",2007-11-07,39,26,0,88.8,26,9.8,2007-11-07
"677",2007-11-08,35,30,0,85,20.5,4.3,2007-11-08
"678",2007-11-09,34,31,0,20.7,20.8,4,2007-11-09
"679",2007-11-10,32,33,0,30.5,19.6,6.1,2007-11-10
"680",2007-11-11,32,33,0,29.9,18.7,4.9,2007-11-11
"681",2007-11-12,36,29,0,68.3,23.6,8.3,2007-11-12
"682",2007-11-13,40,25,0,52.4,34.1,5.5,2007-11-13
"683",2007-11-14,48,17,0,60.8,38.5,15.5,2007-11-14
"684",2007-11-15,46,19,0,100,39,6.5,2007-11-15
"685",2007-11-16,36,29,0,97.4,26.2,17.3,2007-11-16
"686",2007-11-17,34,31,0,53.3,16.8,10.5,2007-11-17
"687",2007-11-18,30,35,0,5.6,19.4,2.4,2007-11-18
"688",2007-11-19,31,34,0,5.2,18.6,5.3,2007-11-19
"689",2007-11-20,35,30,0,97.9,29.2,9,2007-11-20
"690",2007-11-21,36,29,0,99.2,34,3.3,2007-11-21
"691",2007-11-22,32,33,0,100,30.1,8.9,2007-11-22
"692",2007-11-23,24,41,0,100,13.5,12.2,2007-11-23
"693",2007-11-24,25,40,0,74.8,10,8.6,2007-11-24
"694",2007-11-25,36,29,0,54.7,20,11.6,2007-11-25
"695",2007-11-26,39,26,0,99.9,32.2,8.2,2007-11-26
"696",2007-11-27,38,27,0,95.4,30.9,7.3,2007-11-27
"697",2007-11-28,26,39,0,81.3,17.1,7,2007-11-28
"698",2007-11-29,34,31,0,77.4,24.8,16.3,2007-11-29
"699",2007-11-30,32,33,0,86.5,15.5,12.1,2007-11-30
"700",2007-12-01,18,47,0,51.9,0.7,12.9,2007-12-01
"701",2007-12-02,16,49,0,89.4,4.8,3.6,2007-12-02
"702",2007-12-03,27,38,0,99,21.8,8.3,2007-12-03
"703",2007-12-04,20,45,0,94.4,14.3,5.9,2007-12-04
"704",2007-12-05,20,45,0,97.3,13.8,7.7,2007-12-05
"705",2007-12-06,16,49,0,65,9.8,6.2,2007-12-06
"706",2007-12-07,25,40,0,81.6,16.5,9.6,2007-12-07
"707",2007-12-08,29,36,0,78.4,19.4,10.3,2007-12-08
"708",2007-12-09,18,47,0,96.5,6.3,3.6,2007-12-09
"709",2007-12-10,24,41,0,78.3,17.4,1.5,2007-12-10
"710",2007-12-11,29,36,0,96.8,24.1,9.1,2007-12-11
"711",2007-12-12,26,39,0,80.6,21.1,12.4,2007-12-12
"712",2007-12-13,14,51,0,72.8,7.8,4.8,2007-12-13
"713",2007-12-14,25,40,0,98.5,20,14,2007-12-14
"714",2007-12-15,8,57,0,69.9,-2.2,5.8,2007-12-15
"715",2007-12-16,17,48,0,100,10.4,10.9,2007-12-16
"716",2007-12-17,16,49,0,48.4,3.8,12.3,2007-12-17
"717",2007-12-18,12,53,0,71,7.4,2.3,2007-12-18
"718",2007-12-19,28,37,0,98,21,3.9,2007-12-19
"719",2007-12-20,24,41,0,95,17.9,5.5,2007-12-20
"720",2007-12-21,25,40,0,99,19,2.5,2007-12-21
"721",2007-12-22,33,32,0,96.3,23.7,11.6,2007-12-22
"722",2007-12-23,44,21,0,99.3,35.5,10.7,2007-12-23
"723",2007-12-24,34,31,0,86.5,20.2,9.6,2007-12-24
"724",2007-12-25,34,31,0,88.3,24.8,6.7,2007-12-25
"725",2007-12-26,32,33,0,49.6,24.6,2.9,2007-12-26
"726",2007-12-27,32,33,0,92.4,27.5,4.7,2007-12-27
"727",2007-12-28,34,31,0,94.6,27.3,6.2,2007-12-28
"728",2007-12-29,38,27,0,80.3,28.1,8.8,2007-12-29
"729",2007-12-30,34,31,0,93.3,21.9,5,2007-12-30
"730",2007-12-31,28,37,0,100,23.9,4,2007-12-31
"731",2008-01-01,25,40,0,98.1,23.1,4.7,2008-01-01
"732",2008-01-02,14,51,0,56.5,2,13.1,2008-01-02
"733",2008-01-03,0,65,0,49.8,-7.9,7.8,2008-01-03
"734",2008-01-04,16,49,0,92.6,7,12.2,2008-01-04
"735",2008-01-05,28,37,0,84,16.8,9.5,2008-01-05
"736",2008-01-06,39,26,0,90,30.7,7.2,2008-01-06
"737",2008-01-07,46,19,0,94.5,39.3,12.1,2008-01-07
"738",2008-01-08,56,9,0,70.8,45.8,14.3,2008-01-08
"739",2008-01-09,48,17,0,73.8,35,18.1,2008-01-09
"740",2008-01-10,36,29,0,47.8,23.5,5.7,2008-01-10
"741",2008-01-11,36,29,0,94.2,32.7,6.2,2008-01-11
"742",2008-01-12,38,27,0,66.3,24.2,7,2008-01-12
"743",2008-01-13,30,35,0,38.8,20.2,5.3,2008-01-13
"744",2008-01-14,28,37,0,95.4,23.9,3.8,2008-01-14
"745",2008-01-15,18,47,0,58.3,13.3,5.3,2008-01-15
"746",2008-01-16,18,47,0,1.6,7.8,3.5,2008-01-16
"747",2008-01-17,20,45,0,58.6,8.5,7,2008-01-17
"748",2008-01-18,34,31,0,74,20.7,11.8,2008-01-18
"749",2008-01-19,25,40,0,77,12.9,11.7,2008-01-19
"750",2008-01-20,14,51,0,56.6,-1.6,6.7,2008-01-20
"751",2008-01-21,10,55,0,58.5,-3.6,7,2008-01-21
"752",2008-01-22,24,41,0,90.4,10.8,17.1,2008-01-22
"753",2008-01-23,23,42,0,82.9,11.9,7.3,2008-01-23
"754",2008-01-24,12,53,0,48.8,2.9,3,2008-01-24
"755",2008-01-25,13,52,0,64.2,3,5.5,2008-01-25
"756",2008-01-26,24,41,0,87.5,12.2,3.4,2008-01-26
"757",2008-01-27,26,39,0,81.3,16,2.9,2008-01-27
"758",2008-01-28,22,43,0,32.1,13.2,5.1,2008-01-28
"759",2008-01-29,24,41,0,53.8,16.9,5.5,2008-01-29
"760",2008-01-30,32,33,0,85.4,22.5,12.7,2008-01-30
"761",2008-01-31,22,43,0,28.8,6.4,7.6,2008-01-31
"762",2008-02-01,24,41,0,82.5,18.6,4.3,2008-02-01
"763",2008-02-02,30,35,0,95,25.4,4.2,2008-02-02
"764",2008-02-03,32,33,0,100,27.5,1.6,2008-02-03
"765",2008-02-04,33,32,0,69.6,26,1,2008-02-04
"766",2008-02-05,38,27,0,100,33.3,9.1,2008-02-05
"767",2008-02-06,30,35,0,95,25,8.6,2008-02-06
"768",2008-02-07,20,45,0,100,14.7,6.7,2008-02-07
"769",2008-02-08,22,43,0,72.9,16.5,2.5,2008-02-08
"770",2008-02-09,28,37,0,77.5,24,3.6,2008-02-09
"771",2008-02-10,24,41,0,64.2,20,11,2008-02-10
"772",2008-02-11,12,53,0,45.8,-4.1,15,2008-02-11
"773",2008-02-12,4,61,0,35,-2.2,2.7,2008-02-12
"774",2008-02-13,24,41,0,98.8,21.9,8.2,2008-02-13
"775",2008-02-14,22,43,0,38.8,13.5,6.4,2008-02-14
"776",2008-02-15,25,40,0,83.3,15.9,13.6,2008-02-15
"777",2008-02-16,18,47,0,26.3,-0.5,3.8,2008-02-16
"778",2008-02-17,22,43,0,54.2,14.5,15.1,2008-02-17
"779",2008-02-18,46,19,0,81.3,36.6,13,2008-02-18
"780",2008-02-19,30,35,0,69.2,13.8,11.4,2008-02-19
"781",2008-02-20,20,45,0,45,4,9.7,2008-02-20
"782",2008-02-21,16,49,0,17.5,-1.4,6.2,2008-02-21
"783",2008-02-22,18,47,0,64.2,11.4,5.1,2008-02-22
"784",2008-02-23,20,45,0,53.8,13.3,5.6,2008-02-23
"785",2008-02-24,20,45,0,4.2,11.4,4.6,2008-02-24
"786",2008-02-25,27,38,0,30.4,17.6,2.5,2008-02-25
"787",2008-02-26,32,33,0,92.1,27.1,3.8,2008-02-26
"788",2008-02-27,24,41,0,100,14.9,12.3,2008-02-27
"789",2008-02-28,7,58,0,12.5,-5,7.3,2008-02-28
"790",2008-02-29,6,59,0,29.2,-4,5.4,2008-02-29
"791",2008-03-01,28,37,0,87.9,20,7.9,2008-03-01
"792",2008-03-02,22,43,0,45,9.9,10.5,2008-03-02
"793",2008-03-03,29,36,0,42.9,18.4,16.1,2008-03-03
"794",2008-03-04,37,28,0,77.9,26.1,12.3,2008-03-04
"795",2008-03-05,34,31,0,88.8,25.9,7.6,2008-03-05
"796",2008-03-06,32,33,0,26.3,18.7,4.9,2008-03-06
"797",2008-03-07,36,29,0,30.4,24.1,2.3,2008-03-07
"798",2008-03-08,29,36,0,95.8,28,9.3,2008-03-08
"799",2008-03-09,26,39,0,96.3,12.5,11.7,2008-03-09
"800",2008-03-10,20,45,0,35.4,10,2.9,2008-03-10
"801",2008-03-11,20,45,0,0,14.4,4.8,2008-03-11
"802",2008-03-12,30,35,0,87.1,22.1,7.6,2008-03-12
"803",2008-03-13,20,45,0,31.7,8.5,4,2008-03-13
"804",2008-03-14,32,33,0,58.8,23,3.5,2008-03-14
"805",2008-03-15,35,30,0,92.1,28.5,3.9,2008-03-15
"806",2008-03-16,30,35,0,100,25.5,9.5,2008-03-16
"807",2008-03-17,24,41,0,35.8,9.4,11.4,2008-03-17
"808",2008-03-18,28,37,0,43.3,12.2,5.5,2008-03-18
"809",2008-03-19,36,29,0,100,31.1,6.7,2008-03-19
"810",2008-03-20,33,32,0,97.5,28.9,11.1,2008-03-20
"811",2008-03-21,23,42,0,55.4,4.9,19.4,2008-03-21
"812",2008-03-22,27,38,0,12.9,3.3,13.2,2008-03-22
"813",2008-03-23,23,42,0,2.5,0.2,7.9,2008-03-23
"814",2008-03-24,22,43,0,22.1,9,3.9,2008-03-24
"815",2008-03-25,28,37,0,35,10.4,10,2008-03-25
"816",2008-03-26,38,27,0,60,23.9,13.3,2008-03-26
